date,weekday,start,end,venue,title,organizer,category,source_url,status,ticket_url,description,duration_source
2026-08-07,Fredag,10:00,16:00,Strandgärdet,Traditonal Bow-Building – Introductory course,Sascha Wagner,Workshop,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/345941,"For thousands of years, bows have been a trusted tool for humans and the craft of building them part of our cultural heritage. This course aims to make you part of that tradition and to provide you with the knowledge and skills to build your first self-made bow.

The course will allow you to learn all the required steps to create a bow from a piece of wood, teach you a wee bit of the language associated with bow-building and teach you the essentials of creating a functional bow for re-enactment, sports or instinctive shooting.

Special focus will be laid on shaping the bow properly and providing you with the skills to tiller a bow to a functional state and the “why” and “how” of this process.

We will spend 5 to 6 hours creating a bow that you can take home with you after you at the end of the day. An entry point in the art of traditional archery or a prop for your re-enactment endeavours.

Creating bow strings will NOT be part of this course. The bow strings for your bow will be prepared and provided by us, as we want to keep the course within a reasonable timeframe.

What you will learn in this course:

– A little bit of theory. We can’t avoid it … A bit of theory to understand the underlying mechanics of a bow, what qualifies as a bow wood and why.

– How to find the correct position of the bow on a stave and to make what marks to make to make your work easier.

– Rough shaping from stave to bow.

– How to tiller (“refine”) and how to create a proper bend for the bow, from floor tiller to the finished bow.

What we will provide:

– Bow stave (prepared) (Manau/Rattan)

– Shaving horse

– Draw Knife

– Spokeshave

– Files and Rasps

– Grinding paper

– Tillering aids

– Bow-string finished

What we will NOT do in the course:

– Put a finish on the bow (i.e. applying oil, dye or leather appliances to the bow)

– Create bow strings

– Create arrows

– Tool care

What you should bring:

– Food and drinks (non-alcoholic) as we will not take longer breaks

– Clothing that can take some wood dust and is reasonably durable (sharp tools)

– A good mood 😉

Note: Tools and workbenches that are used in the courses will be made available for purchase after the last course, in case someone is particularly interested in bow-making and wants to proceed with the craft at home.

Arrows and other archery aids will be available for those who are interested.

Age and safety requirement:

This course involves sharp hand tools, wood dust and sustained physical work for 5–6 hours. For safety reasons, the course is intended for adults. Participants must be at least 18 years old.

If the organiser has expressly allowed a younger participant, the participant must be accompanied by a parent/legal guardian or responsible adult who remains present throughout the course. The instructor may refuse participation where the participant cannot safely handle the tools or where required adult supervision is not present.

Tools may only be used in the designated workshop area and under instruction.

The course takes place in Berliner Rittergildes camp on Strandgärdet.",source
2026-08-07,Fredag,10:00,11:00,"Teatern, Strand Hotel",Beowulf – ett broderi berättar!,Lisa Wanneby och Lovisa Stolpte,Föredrag,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/349804,"Flera arkeologer och historiker menar att hjölten Beowulf var gotlänning, från Burs och Stavgard. För snart ett år sedan bestämde sig tio kvinnor att brodera kända sekvenser från Beowulfkvädet i en gotländsk kontext. Med inspiration från de gotländska bildstenarna berättar de med nål och tråd. Möt brodöserna och se hur deras arbete växt fram. Beowulftapeten är en nästan åtta meter lång broderad berättelse. Välkommen till en värld av myter, drakar, monster och äventyr,",source
2026-08-07,Fredag,10:15,11:45,Helge And,Kulningskurs,Susanne Gräslund,Workshop,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/343729,"Kulning är traditionella lockrop som använts sedan medeltiden (och förmodligen ännu längre än så) för att kalla på djur och för att meddela sig över stora avstånd. Under denna nybörjarkurs kommer vi att prova på olika tekniker för att var och en ska hitta sin kulningsröst, varvat med fakta om kulningens historiska bakgrund och vad som gör kulningsljudet speciellt ur ett vetenskapligt perspektiv. Vi kommer också att testa lite klassiska lockrop och kulningsstrofer samt improvisera fram egna skapelser där bara fantasin sätter gränser.",source
2026-08-07,Fredag,11:00,19:00,Festivalområde Paviljongsplan,"Forum Vulgaris, marknadens hjärta",,Övrigt,https://www.medeltidsveckan.se/programme/,,,"Av kärlek bygger Proknekt Forum Vulgaris, som av flera ses som marknadens hjärta.

Här fylls marknaden med sköna toner, nyskrivna sagor, gyckel eller annat spännande!

Vill du också ta chansen?

Spela upp den där coola grejen, passa på att samtidigt göra reklam för din nästa föreställning, komma närmre publiken och spela på hatt, visa upp en favorit i repris och med oss skapa den bästa stämningen vi bara kan på årets medeltidsvecka?

Du är välkommen med eller utan tidigare scenvana.

Anmälan sker till forum.vulgaris@medeltidsveckan.se

Vi är där. Hopps du också är det?!

Schemat fylls på här eftersom och kan komma att ändras. Aktuellt dagsschema hittas alltid även vid scenen.

Söndag 2/8

14:30 – Gycklargruppen Trix

15:30 – Varonia

16:30 – The Tin Weasels

Måndag 3/8

11:00 – Berliner Rittergilde

11:30 – Skrik o Skrål

12:00 – Canardus Horribilis

13:00 – Medvind

14:00 – Seidhra

14:30 – Gycklargruppen Trix

15:30 – Divina

16:00 – Koenix

17:30 – The Tin Weasels

Tisdag 4/8

11:45 – Koenix

12:30 – Björn Ende

13:30 – Divina

14:30 – Gycklargruppen Trix

15:30 – Codex Regius

16:30 – Troll och Älva

17:30 – Aaron van den Bosch

18:30 – The Tin Weasels

Onsdag 5/8

11:00 – Berliner Rittergilde

11:30 – Skrik o Skrål

12:30 – Ruben

13:00 – Utdelning Krämarkransar

13:30 – Vox Calix

14:30 – Codex Regius

Hundra knektars marsch anländer runt 16-ish

16:30 – The Tin Weasels

Torsdag 6/8

12:30 – Ruben

13:00 – Berliner Rittergilde

13:30 – Räven

14:30 –Codex Regius

15:30 – Varonia

16:30 – Aaron van den Bosch

18:30 – The Tin Weasels

Fredag 7/8

11:00 – Berliner Rittergilde

11:30 – Skrik o Skrål

14:00 – Suttung

14:30 – Gycklargruppen Trix

15:30 – Varonia

16:30 – The Tin Weasels

17:30 – Aaron van den Bosch

18:30 – Medeltidsbandet Krabat

Lördag 8/8

14:30 – Gycklargruppen Trix

15:30 – Low Hanging Fruit

16:30 – The Tin Weasels",source
2026-08-07,Fredag,11:00,19:00,Festivalområde Paviljongsplan,"M.P. Bagpipes, säckpipor från medeltid till nutid",Max Persson,Övrigt,https://www.medeltidsveckan.se/programme/,,,"Visning av medeltida instrument .

Max Persson tillverkar säckpipor i olika modeller, som vi visar, berättar om, och spelar på.

Provspelning för besökare, stora som små, vi har till och med en säckpipa som passar barnen!

Max Persson tillverkar instrumenten, och är du sugen , så går det bra att beställa ett på plats!

Welcome to try a set of Swedish bagpipes or medieval bagpipes!

Or just enjoy the sound!

www.maxbagpipes.com",source
2026-08-07,Fredag,11:00,17:00,Festivalområde Strandgärdet,#allakansyiläder Sy dina egna skor!,Clurigt,Övrigt,https://www.medeltidsveckan.se/programme/,,,"Med hjälp av en materialsats i läder med färdiga hål för söm syr du dina egna skor. De färdiga hålen gör det enkelt att sy ihop delarna för hand. Vi har två olika modeller och färger att välja mellan. Du väljer själv vilken modell du vill sy. Vi har modeller som passar både för stora och små.

Drop-in workshop 11:00-17:00

Finns det plats vid bordet är det bara att slå sig ned och sy!

Pris från 725:- (du betalar på plats för materialsatsen, workshopen är gratis)

I vårt tält hittar du även andra materialsatser och du kan också fläta armband i läder eller sy dig en lädermugg. Mer info om konceptet #allakansyiläder hittar du på clurigt.se

Lädret är vegetabiliskt garvat och kommer från Tärnsjö garveri i norra Uppland.",source
2026-08-07,Fredag,11:00,15:00,Festivalområde Strandgärdet,Drakens Näste,Nåni - Kultur och Historia,Övrigt,https://www.medeltidsveckan.se/programme/,,,"En drake har hittat sig in i drottningens tält på marknaden och gjort det till sitt näste! Ve och fasa!

Ni måste hitta de 3 magiska kristallerna som försvunnit i tumultet i tältet och öppna den magiska kistan så att drottningen får tillbaka sin krona! För de modiga som lyckas väntar en belöning!

Pris: 50:- per barn (vuxna i sällskap med barn går gratis) swishas på plats

Plats: Nåni-området vid Russtibus scen.",source
2026-08-07,Fredag,11:00,18:00,Festivalområde Strandgärdet,Historisk sjukamp,Nåni - Kultur och Historia,Övrigt,https://www.medeltidsveckan.se/programme/,,,"En historisk, analog sjukamp där vänner och familjer kan utmana varandra och se vem som får mest poäng!

Vem skjuter bäst i prick med slangbellan och armborstet? Vem kastar vikingayxorna mot flest munkar? Kan du veva snabbast eller skjuta puckarna mitt i prick? Eller är det du som får ner flest käglor i vår medeltida bowling?

Sjukampen är öppen varje dag 9:30-18 nere vid Nåni-området vid Russtibus Scen.

Inträde: 50:- per deltagare som swishas på plats.

Plats: Nåni-området vid Russtibus scen.",source
2026-08-07,Fredag,11:00,13:00,Hantverkspaviljongen Strandgärdet,“Carve Your Love Amulet” — Woodcarving Workshop,Mystory Wood by Marcello,Workshop,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/343768,"“There was a time when love was carved into wood. A small amulet worn close to the heart. A shape that fits into another. A symbol carried through seasons and stories.”

———

In this workshop, you will carve your own love amulet —

a piece of wood shaped by your hands and your story.

WHO IS THIS FOR?

This workshop is for you if you are 10 years or older, and:

– you are curious about traditional woodcarving with natural materials.

– you wish to create a meaningful gift for someone you love: partner, family, friend or maybe for your pet!

– you want to shape something that carries memory and intention.

Couples, friends, siblings, and kindred spirits are especially welcome—you may create matching or interlocking pendants.

WHAT WE WILL DO

During this 2-hour woodcarving session, you will create a carved wooden amulet.

Your piece may be:

– a simple and minimal pendant.

– a carved heart with hidden symbolism.

– marked with runes or personal signs.

– or a two-part amulet designed to fit into another.

We will work with traditional hand tools and natural materials.

The goal is not perfection — but presence, intention, and meaning.

If you have a special request, or prefers to carve something else—such as a wand—feel free to reach out beforehand.

ABOUT ME

I am Marcello: woodcarving artist, restorer, and teacher working alongside my furry friend and colleague, Kifli.

I was always amazed by the magical essence of old stories, the heroic act of characters, the spirit of fantastic creatures, and the beauty of nature—and found my own in the grain of wood. So, I began to carve it.

After all, what are we, if not the stories we create? How else can we truly connect, if not through the stories we choose to share?

———

“There was a time when love was carved to outlast time itself.

Perhaps it still can be.

Where shall we start carving yours?”

NATURALLY — WHOLEHEARTEDLY — JOINTLY

*** Due to my dog, the presence of other pets are unfortunately not allowed. However, feel free to contact me beforehand if you would like to check whether our most valued critters might get along. ***

Contact: miklosmarcellart@gmail.com",source
2026-08-07,Fredag,11:00,11:30,S:t Lars,VARULVEN,Anna Rynefors,Teater,https://www.medeltidsveckan.se/programme/,Köp biljett,https://www.nortic.se/ticket/show/349803,"I denna spännande föreställning möter vi en jungfru i röd klänning. En häxa har makten att förtrolla och förvandla och någon får så både fyra ben och en svans! Vad händer i skogen där varulven vandrar? Kommer den kunna bli människa igen? Tänk om någon går vilse!

I föreställningen får barnen interagera, lära trollformler och sjunga tillsammans med spännande musikinstrument, men också samla mod för att uppleva denna spännande saga.

Medverkande:

Anna Rynefors – sång, harpa, moraharpa, bordungemshorn, slagverk & svensk säckpipa

Regi: Anna Karin Sersam

Barn från 3 år betalar för biljett. Både vuxna och barn behöver entrébiljett till föreställningen.

Mer info: www.annarynefors.se",source
